code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600008,2014-12-31,11.720000,11.930000,11.380000,11.800000,0.006826,50088425.000000,585904476.000000,25960000000.000000,25960000000.000000,0.022767,41.724615,2014-09-30,2014-10-31,42.990325,5.424687,191.757418,4.357497,12.136831
sh600008,2014-12-30,12.300000,12.300000,11.600000,11.720000,-0.044046,63944475.000000,755060225.000000,25784000000.000000,25784000000.000000,0.029066,41.441734,2014-09-30,2014-10-31,42.698863,5.387909,190.457356,4.327954,12.054546
sh600008,2014-12-29,12.100000,12.500000,11.950000,12.260000,0.027661,84345759.000000,1029705924.000000,26972000000.000000,26972000000.000000,0.038339,43.351180,2014-09-30,2014-10-31,44.666232,5.636159,199.232762,4.527367,12.609965
sh600008,2014-12-26,11.830000,12.380000,11.700000,11.930000,0.009306,77185335.000000,929236613.000000,26246000000.000000,26246000000.000000,0.035084,42.184320,2014-09-30,2014-10-31,43.463975,5.484454,193.870121,4.405506,12.270549
sh600008,2014-12-25,11.830000,11.860000,11.200000,11.820000,-0.000845,75158313.000000,867995660.000000,26004000000.000000,26004000000.000000,0.034163,41.795372,2014-09-30,2014-10-31,43.063228,5.433886,192.082600,4.364887,12.157412
sh600008,2014-12-24,11.700000,12.410000,11.660000,11.830000,0.000000,87355436.000000,1051397346.000000,26026000000.000000,26026000000.000000,0.039707,41.830719,2014-09-30,2014-10-31,43.099647,5.438481,192.245047,4.368578,12.167694
sh600008,2014-12-23,12.500000,12.500000,11.700000,11.830000,-0.058870,70144071.000000,847218508.000000,26026000000.000000,26026000000.000000,0.031884,41.830719,2014-09-30,2014-10-31,43.099647,5.438481,192.245047,4.368578,12.167694
sh600008,2014-12-22,12.300000,13.000000,11.910000,12.570000,0.006405,125262950.000000,1566487250.000000,27654000000.000000,27654000000.000000,0.056938,44.447333,2014-09-30,2014-10-31,45.795636,5.778672,204.270448,4.641843,12.928813
sh600008,2014-12-19,11.710000,12.700000,11.350000,12.490000,0.038238,104144807.000000,1239995161.000000,27478000000.000000,27478000000.000000,0.047339,44.164460,2014-09-30,2014-10-31,45.504182,5.741895,202.970423,4.612302,12.846531
sh600008,2014-12-18,11.600000,12.650000,11.400000,12.030000,0.034394,122341859.000000,1486369408.000000,26466000000.000000,26466000000.000000,0.055610,42.537896,2014-09-30,2014-10-31,43.828277,5.530423,195.495082,4.442432,12.373397
sh600008,2014-12-17,11.450000,11.950000,11.300000,11.630000,-0.005983,90063270.000000,1042798570.000000,25586000000.000000,25586000000.000000,0.040938,41.123494,2014-09-30,2014-10-31,42.370969,5.346534,188.994795,4.294719,11.961977
sh600008,2014-12-16,11.250000,12.250000,10.950000,11.700000,0.040000,130892169.000000,1521792910.000000,25740000000.000000,25740000000.000000,0.059496,41.371017,2014-09-30,2014-10-31,42.626001,5.378715,190.132357,4.320569,12.033976
sh600008,2014-12-15,11.140000,11.430000,10.910000,11.250000,-0.010554,103366236.000000,1154781604.000000,24750000000.000000,24750000000.000000,0.046985,39.779824,2014-09-30,2014-10-31,40.986539,5.171841,182.819574,4.154393,11.571131
sh600008,2014-12-12,11.500000,11.800000,10.970000,11.370000,0.035519,189875947.000000,2149830347.000000,25014000000.000000,25014000000.000000,0.086307,40.204139,2014-09-30,2014-10-31,41.423725,5.227007,184.769632,4.198707,11.694555
sh600008,2014-12-11,10.980000,10.980000,10.870000,10.980000,0.100200,55860472.000000,613194963.000000,24156000000.000000,24156000000.000000,0.025391,38.825110,2014-09-30,2014-10-31,40.002864,5.047717,178.431909,4.054688,11.293424
sh600008,2014-12-10,9.020000,9.980000,8.880000,9.980000,0.100331,107990057.000000,1042858783.000000,21956000000.000000,21956000000.000000,0.049086,35.289138,2014-09-30,2014-10-31,36.359629,4.588000,162.181339,3.685410,10.264883
sh600008,2014-12-09,9.580000,9.850000,8.850000,9.070000,-0.077314,110214690.000000,1047376626.000000,19954000000.000000,19954000000.000000,0.050098,32.071384,2014-09-30,2014-10-31,33.044265,4.169654,147.393229,3.349365,9.328905
sh600008,2014-12-08,9.330000,9.860000,9.180000,9.830000,0.059267,115711834.000000,1090272866.000000,21626000000.000000,21626000000.000000,0.052596,34.758720,2014-09-30,2014-10-31,35.813120,4.519039,159.743650,3.630016,10.110595
sh600008,2014-12-05,9.460000,9.480000,8.960000,9.280000,-0.028272,94898913.000000,876309425.000000,20416000000.000000,20416000000.000000,0.043136,32.813936,2014-09-30,2014-10-31,33.809342,4.266194,150.805840,3.426913,9.544898
sh600008,2014-12-04,9.190000,9.590000,9.100000,9.550000,0.029095,116466099.000000,1082963571.000000,21010000000.000000,21010000000.000000,0.052939,33.768643,2014-09-30,2014-10-31,34.793010,4.390317,155.193470,3.526618,9.822602
sh600008,2014-12-03,9.030000,9.470000,8.910000,9.280000,0.077816,168421116.000000,1546262036.000000,20416000000.000000,20416000000.000000,0.076555,32.813922,2014-09-30,2014-10-31,33.809328,4.266193,150.805776,3.426912,9.544894
sh600008,2014-12-02,7.880000,8.610000,7.880000,8.610000,0.099617,96487355.000000,816879945.000000,18942000000.000000,18942000000.000000,0.043858,30.444827,2014-09-30,2014-10-31,31.368367,3.958183,139.917923,3.179496,8.855773
sh600008,2014-12-01,7.790000,7.910000,7.680000,7.830000,0.006427,33425670.000000,259771931.000000,17226000000.000000,17226000000.000000,0.015193,27.686756,2014-09-30,2014-10-31,28.526629,3.599601,127.242415,2.891458,8.053507
sh600008,2014-11-28,7.860000,7.950000,7.670000,7.780000,-0.010178,34321653.000000,266812940.000000,17116000000.000000,17116000000.000000,0.015601,27.509949,2014-09-30,2014-10-31,28.344460,3.576614,126.429850,2.872993,8.002077
sh600008,2014-11-27,7.910000,7.980000,7.760000,7.860000,-0.002538,32225442.000000,253168421.000000,17292000000.000000,17292000000.000000,0.014648,27.792825,2014-09-30,2014-10-31,28.635916,3.613391,127.729885,2.902535,8.084360
sh600008,2014-11-26,7.830000,7.950000,7.780000,7.880000,0.012853,29892415.000000,235198450.000000,17336000000.000000,17336000000.000000,0.013587,27.863542,2014-09-30,2014-10-31,28.708779,3.622585,128.054888,2.909920,8.104930
sh600008,2014-11-25,7.770000,7.900000,7.720000,7.780000,0.001287,29324391.000000,229075377.000000,17116000000.000000,17116000000.000000,0.013329,27.509957,2014-09-30,2014-10-31,28.344467,3.576615,126.429885,2.872994,8.002079
sh600008,2014-11-24,7.710000,7.800000,7.590000,7.770000,0.021025,41565156.000000,320247190.000000,17094000000.000000,17094000000.000000,0.018893,27.474597,2014-09-30,2014-10-31,28.308035,3.572018,126.267379,2.869301,7.991794
sh600008,2014-11-21,7.500000,7.660000,7.460000,7.610000,0.025606,29722901.000000,224399653.000000,16742000000.000000,16742000000.000000,0.013510,26.908839,2014-09-30,2014-10-31,27.725114,3.498463,123.667275,2.810216,7.827227
sh600008,2014-11-20,7.460000,7.460000,7.330000,7.420000,-0.005362,12247704.000000,90556985.000000,16324000000.000000,16324000000.000000,0.005567,26.237014,2014-09-30,2014-10-31,27.032910,3.411118,120.579710,2.740054,7.631807
sh600008,2014-11-19,7.450000,7.530000,7.370000,7.460000,0.005391,17867245.000000,133326556.000000,16412000000.000000,16412000000.000000,0.008121,26.378455,2014-09-30,2014-10-31,27.178642,3.429507,121.229744,2.754826,7.672949
sh600008,2014-11-18,7.330000,7.470000,7.330000,7.420000,0.013661,11992474.000000,88909240.000000,16324000000.000000,16324000000.000000,0.005451,26.237011,2014-09-30,2014-10-31,27.032907,3.411117,120.579699,2.740054,7.631806
sh600008,2014-11-17,7.220000,7.390000,7.220000,7.320000,0.016667,12541525.000000,91687309.000000,16104000000.000000,16104000000.000000,0.005701,25.883418,2014-09-30,2014-10-31,26.668588,3.365146,118.954660,2.703127,7.528953
sh600008,2014-11-14,7.220000,7.280000,7.190000,7.200000,0.000000,11891944.000000,85791322.000000,15840000000.000000,15840000000.000000,0.005405,25.459091,2014-09-30,2014-10-31,26.231389,3.309979,117.004545,2.658812,7.405525
sh600008,2014-11-13,7.390000,7.390000,7.180000,7.200000,-0.025710,19619761.000000,142014467.000000,15840000000.000000,15840000000.000000,0.008918,25.459091,2014-09-30,2014-10-31,26.231389,3.309979,117.004545,2.658812,7.405525
sh600008,2014-11-12,7.300000,7.390000,7.280000,7.390000,0.013717,11514661.000000,84577764.000000,16258000000.000000,16258000000.000000,0.005234,26.130917,2014-09-30,2014-10-31,26.923595,3.397324,120.092113,2.728974,7.600945
sh600008,2014-11-11,7.530000,7.580000,7.230000,7.290000,-0.031873,18024861.000000,133685095.000000,16038000000.000000,16038000000.000000,0.008193,25.777330,2014-09-30,2014-10-31,26.559281,3.351353,118.467100,2.692047,7.498094
